chr	start	end	sample	ref_A	ref_T	ref_AT	ref_CpG	read_depth	A_denom	AT_denom	CpG_denom	bin_bp_denom	m6A_count	mCG_count_raw	mCG_count	MSP_bp	nuc_bp	mCG_PASS_n	mCG_EDGE_plus2_n	mCG_FAIL_excess_n	m6A_per_A	m6A_per_AT	mCG_per_CpG	MSP_fraction	nuc_fraction
chr9	47397770	47402770	PAN027Pat_NPC	1489	1633	3122	66	3	4467	9366	198	15000	103	118	118	3099	61062	3	0	0	0.023058	0.010997	0.595960	0.206600	4.070800
chr9	45697770	45702770	PAN027Pat_NPC	1519	1617	3136	66	1	1519	3136	66	5000	40	63	63	421	12879	1	0	0	0.026333	0.012755	0.954545	0.084200	2.575800
chr9	47107770	47112770	PAN027Pat_NPC	1505	1626	3131	60	5	7525	15655	300	25000	76	262	262	2485	146870	5	0	0	0.010100	0.004855	0.873333	0.099400	5.874800
chr9	47512770	47517770	PAN027Pat_NPC	1509	1625	3134	62	1	1509	3134	62	5000	7	51	51	327	6516	1	0	0	0.004639	0.002234	0.822581	0.065400	1.303200
chr9	46557770	46562770	PAN027Pat_NPC	1516	1617	3133	74	7	10612	21931	518	35000	109	460	460	5425	252728	7	0	0	0.010271	0.004970	0.888031	0.155000	7.220800
chr9	46962770	46967770	PAN027Pat_NPC	1509	1622	3131	74	9	13581	28179	666	45000	440	545	545	19008	414999	9	0	0	0.032398	0.015614	0.818318	0.422400	9.222200
chr9	46202770	46207770	PAN027Pat_NPC	1512	1621	3133	73	5	7560	15665	365	25000	86	311	311	2790	144695	5	0	0	0.011376	0.005490	0.852055	0.111600	5.787800
chr9	45247770	45252770	PAN027Pat_NPC	1507	1622	3129	65	6	9042	18774	390	30000	135	344	344	5766	207330	6	0	0	0.014930	0.007191	0.882051	0.192200	6.911000
chr9	45652770	45657770	PAN027Pat_NPC	1506	1616	3122	66	6	9036	18732	396	30000	239	331	331	12642	225570	6	0	0	0.026450	0.012759	0.835859	0.421400	7.519000
chr9	45212770	45217770	PAN027Pat_NPC	1540	1618	3158	65	5	7700	15790	325	25000	286	234	234	12145	190665	5	0	0	0.037143	0.018113	0.720000	0.485800	7.626600
chr9	46362770	46367770	PAN027Pat_NPC	1506	1619	3125	69	4	6024	12500	276	20000	59	231	231	2364	96036	4	0	0	0.009794	0.004720	0.836957	0.118200	4.801800
chr9	45917770	45922770	PAN027Pat_NPC	1509	1626	3135	65	6	9054	18810	390	30000	616	254	254	33528	238986	6	0	0	0.068036	0.032749	0.651282	1.117600	7.966200
chr9	47072770	47077770	PAN027Pat_NPC	1513	1622	3135	70	8	12104	25080	560	40000	540	432	432	46024	326272	8	0	0	0.044613	0.021531	0.771429	1.150600	8.156800
chr9	46627770	46632770	PAN027Pat_NPC	1507	1625	3132	73	8	12056	25056	584	40000	132	474	474	6840	400864	8	0	0	0.010949	0.005268	0.811644	0.171000	10.021600
chr9	47777770	47782770	PAN027Pat_NPC	1516	1631	3147	67	3	4548	9441	201	15000	17	119	119	948	51522	3	0	0	0.003738	0.001801	0.592040	0.063200	3.434800
chr9	45722770	45727770	PAN027Pat_NPC	1511	1626	3137	70	5	7555	15685	350	25000	341	310	310	10985	126370	5	0	0	0.045136	0.021741	0.885714	0.439400	5.054800
chr9	47337770	47342770	PAN027Pat_NPC	1510	1617	3127	69	6	9060	18762	414	30000	198	355	355	6090	197496	6	0	0	0.021854	0.010553	0.857488	0.203000	6.583200
chr9	47742770	47747770	PAN027Pat_NPC	1531	1616	3147	67	8	12248	25176	536	40000	177	456	456	10800	390520	8	0	0	0.014451	0.007031	0.850746	0.270000	9.763000
chr9	46787770	46792770	PAN027Pat_NPC	1505	1617	3122	75	11	16555	34342	825	55000	266	759	759	33748	670692	11	0	0	0.016068	0.007746	0.920000	0.613600	12.194400
chr9	46027770	46032770	PAN027Pat_NPC	1515	1623	3138	67	6	9090	18828	402	30000	1368	129	129	42468	175176	6	0	0	0.150495	0.072658	0.320896	1.415600	5.839200
chr9	46432770	46437770	PAN027Pat_NPC	1516	1618	3134	64	5	7580	15670	320	25000	89	248	248	3345	143150	5	0	0	0.011741	0.005680	0.775000	0.133800	5.726000
chr9	45477770	45482770	PAN027Pat_NPC	1512	1626	3138	65	5	7560	15690	325	25000	135	213	213	8310	138285	5	0	0	0.017857	0.008604	0.655385	0.332400	5.531400
chr9	45882770	45887770	PAN027Pat_NPC	1505	1612	3117	68	2	3010	6234	136	10000	114	109	109	2286	43028	2	0	0	0.037874	0.018287	0.801471	0.228600	4.302800
chr9	47142770	47147770	PAN027Pat_NPC	1493	1629	3122	72	5	7465	15610	360	25000	89	292	292	4865	189340	5	0	0	0.011922	0.005701	0.811111	0.194600	7.573600
chr9	45442770	45447770	PAN027Pat_NPC	1504	1619	3123	69	6	9024	18738	414	30000	188	383	383	14508	234096	6	0	0	0.020833	0.010033	0.925121	0.483600	7.803200
chr9	46187770	46192770	PAN027Pat_NPC	1518	1615	3133	74	7	10626	21931	518	35000	160	442	442	10864	217105	7	0	0	0.015057	0.007296	0.853282	0.310400	6.203000
chr9	46592770	46597770	PAN027Pat_NPC	1493	1624	3117	70	5	7465	15585	350	25000	52	307	307	1845	147175	5	0	0	0.006966	0.003337	0.877143	0.073800	5.887000
chr9	47847770	47852770	PAN027Pat_NPC	1521	1618	3139	67	8	12168	25112	536	40000	344	450	450	26024	328440	8	0	0	0.028271	0.013699	0.839552	0.650600	8.211000
chr9	46152770	46157770	PAN027Pat_NPC	1509	1618	3127	70	7	10563	21889	490	35000	262	401	401	10010	256998	7	0	0	0.024804	0.011969	0.818367	0.286000	7.342800
chr9	47407770	47412770	PAN027Pat_NPC	1488	1633	3121	70	7	10416	21847	490	35000	255	402	402	11298	242284	7	0	0	0.024482	0.011672	0.820408	0.322800	6.922400
chr9	47812770	47817770	PAN027Pat_NPC	1525	1633	3158	63	8	12200	25264	504	40000	290	418	418	16672	307888	8	0	0	0.023770	0.011479	0.829365	0.416800	7.697200
chr9	46857770	46862770	PAN027Pat_NPC	1503	1618	3121	71	10	15030	31210	710	50000	246	533	533	21900	446700	10	0	0	0.016367	0.007882	0.750704	0.438000	8.934000
chr9	45547770	45552770	PAN027Pat_NPC	1515	1626	3141	67	8	12120	25128	536	40000	179	486	486	10960	382352	8	0	0	0.014769	0.007124	0.906716	0.274000	9.558800
chr9	45952770	45957770	PAN027Pat_NPC	1502	1623	3125	67	4	6008	12500	268	20000	503	186	186	17236	93880	4	0	0	0.083722	0.040240	0.694030	0.861800	4.694000
chr9	47567770	47572770	PAN027Pat_NPC	1514	1623	3137	67	5	7570	15685	335	25000	137	283	283	6390	128360	5	0	0	0.018098	0.008734	0.844776	0.255600	5.134400
chr9	45512770	45517770	PAN027Pat_NPC	1512	1617	3129	66	6	9072	18774	396	30000	289	373	373	18744	230190	6	0	0	0.031856	0.015394	0.941919	0.624800	7.673000
chr9	46257770	46262770	PAN027Pat_NPC	1498	1624	3122	70	8	11984	24976	560	40000	286	473	473	26064	353304	8	0	0	0.023865	0.011451	0.844643	0.651600	8.832600
